function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,diagnostic_zero,0,1,0,0,4,50316,50318,50228,24,41856,8436,3176,4,3968,6656,106496,12,960,4096,0,3712,1588,0,20480,204800,0,0,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,3976,1,4,0,2048
adapt_response_class,diagnostic_zero,0,1,1,0,4,56315,56319,56151,52,44598,11665,5973,4,4400,6656,106496,12,960,4096,0,3712,1588,0,20480,204800,0,0,1920,1280,2107,432,1,16,36,32,42646,1920,4,7253,4408,3,4,0,2048
adapt_response_class,diagnostic_zero,0,2,0,0,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,0,1248
adapt_response_class,diagnostic_zero,0,2,1,0,4,44840,44842,44700,52,33131,11657,5961,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2532,436,1,16,36,32,31179,1920,4,7241,4412,1,4,0,1248
adapt_response_class,diagnostic_zero,0,2,0,0,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,1,1248
adapt_response_class,diagnostic_zero,0,2,1,0,4,44840,44842,44700,52,33131,11657,5961,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2532,436,1,16,36,32,31179,1920,4,7241,4412,1,4,1,1248
adapt_response_class,diagnostic_zero,0,3,0,0,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,0,1248
adapt_response_class,diagnostic_zero,0,3,1,0,4,44840,44842,44699,52,33134,11654,5958,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2507,436,1,16,36,32,31182,1920,4,7238,4412,1,4,0,1248
adapt_response_class,diagnostic_zero,0,3,0,0,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,1,1248
adapt_response_class,diagnostic_zero,0,3,1,0,4,44840,44842,44699,52,33134,11654,5958,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2507,436,1,16,36,32,31182,1920,4,7238,4412,1,4,1,1248
adapt_response_class,diagnostic_signed_extreme,0,1,0,0,4,70692,70694,70604,24,41856,28812,3176,7068,17280,7008,112128,12,960,4096,0,3712,1588,352,20480,204800,12800,7040,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,24352,1,4,0,2048
adapt_response_class,diagnostic_signed_extreme,0,1,1,0,4,76724,76726,76560,52,44598,32074,5957,7087,17742,7008,112128,12,960,4096,0,3712,1588,352,20480,204800,12800,7040,1920,1280,2229,462,1,16,36,32,42646,1920,4,7237,24833,1,4,0,2048
adapt_response_class,diagnostic_signed_extreme,0,2,0,0,4,67172,67174,67100,24,38336,28812,3176,7068,17280,9536,152576,12,672,3584,3328,3072,1588,352,17920,179200,12800,7040,1920,1280,0,0,1,12,12,32,36384,1920,4,4456,24352,1,4,0,1792
adapt_response_class,diagnostic_signed_extreme,0,2,1,0,4,78209,78211,78069,52,46078,32079,5958,7088,17745,9536,152576,12,672,3584,3328,3072,1588,352,17920,179200,12800,7040,1920,1280,3115,465,1,16,36,32,44126,1920,4,7238,24837,1,4,0,1792
adapt_response_class,diagnostic_signed_extreme,0,2,0,0,4,64004,64006,63932,24,35168,28812,3176,7068,17280,9568,153088,12,672,3584,3360,3072,1588,352,14400,144000,12800,7040,1920,1280,0,0,1,12,12,32,33216,1920,4,4456,24352,1,4,1,1856
adapt_response_class,diagnostic_signed_extreme,0,2,1,0,4,74607,74610,74467,52,42476,32079,5960,7088,17743,9568,153088,12,672,3584,3360,3072,1588,352,14400,144000,12800,7040,1920,1280,2969,463,1,16,36,32,40524,1920,4,7240,24835,2,4,1,1856
adapt_response_class,diagnostic_signed_extreme,0,3,0,0,4,65892,65894,65820,24,37056,28812,3176,7068,17280,9248,147968,12,672,3456,3168,2944,1588,352,17280,172800,12800,7040,1920,1280,0,0,1,12,12,32,35104,1920,4,4456,24352,1,4,0,1728
adapt_response_class,diagnostic_signed_extreme,0,3,1,0,4,76769,76771,76628,52,44629,32088,5967,7088,17745,9248,147968,12,672,3456,3168,2944,1588,352,17280,172800,12800,7040,1920,1280,3051,465,1,16,36,32,42677,1920,4,7247,24837,1,4,0,1728
adapt_response_class,diagnostic_signed_extreme,0,3,0,0,4,63332,63334,63260,24,34496,28812,3176,7068,17280,9280,148480,12,672,3456,3200,2944,1588,352,13920,139200,12800,7040,1920,1280,0,0,1,12,12,32,32544,1920,4,4456,24352,1,4,1,1792
adapt_response_class,diagnostic_signed_extreme,0,3,1,0,4,73898,73900,73757,52,41767,32079,5960,7085,17746,9280,148480,12,672,3456,3200,2944,1588,352,13920,139200,12800,7040,1920,1280,2882,466,1,16,36,32,39815,1920,4,7240,24835,1,4,1,1792
